,date,weight,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,ts_id,action
feature_109,0.03656013983329351,-0.04747293398012266,0.02199993003301172,0.3917780965715999,0.4231289649397477,0.05392192581384458,0.05317835141608057,0.04238727684492835,0.039305399038616594,0.10358902767438538,0.1045572447434077,0.39583383052146437,0.4462505159694734,0.16023117654928917,0.1753883616859461,0.2599236135564198,0.26112567067635933,0.3574797983654162,0.39936414840235784,0.08491433285813499,0.08427923836476665,0.1508910372357377,0.15796483254351465,0.0984026028686989,0.09681611345146053,0.10912345041734839,0.10986037553858953,0.12506241388202347,0.13165499241447573,0.04129226015736401,0.051029083270884804,0.08735172588511592,0.09650768159852798,0.053965411060225246,0.06150088348660573,0.061300456137675166,0.07326182734948776,0.05631074885831297,0.08156328953877501,0.062214259505257725,0.05893406499254331,0.019659162275751433,0.02615395495830109,-0.40473557162783713,0.2938866219539019,0.008303661527744284,0.0772917175198758,-0.23044403250189713,0.10949099854294071,0.31815445529317776,0.26579829359063745,0.22189014648503852,0.017641588397019396,-0.02469477944818721,-0.25881839690911684,0.27968253106876684,0.007680247820472372,-0.018905911294889076,0.018727341891945682,-0.02201153216398461,-0.026873437866739975,-0.017612146816066633,0.06301896666445386,0.06593281006188814,0.06713049088026736,0.06829427075407067,0.1251791524427322,0.05859204009379291,0.06412877305834044,0.054625872807064324,0.0550806280216019,0.48392444174206933,0.23716373074897182,0.5305713342929829,-0.009963921316503178,-0.06576813638058901,-0.02724056388704442,-0.04880359431852239,-0.06155513021645242,-0.01849115727302739,0.006099172118151542,-0.047075067487863886,-0.009975774721259816,-0.02682224036246344,-0.04015184193525221,0.023034016136342497,0.18927388284562058,0.5632171928467211,0.2579495295517017,0.3744773502721956,0.5051909351944303,0.1830040356285096,-0.17890643467479336,0.33261977393269027,-0.07289124567043766,0.05294317555762343,0.2459245366048392,-0.1835144159127569,0.20242314949692775,0.6183585064955958,0.29272597672428147,0.41908945696039246,0.5756626485829768,0.17407947003700863,-0.18878104349348385,0.3781323692694995,-0.050726051834846936,0.08711863958351528,0.26693800050783234,-0.1836188295531318,0.2390080822082376,1.0,0.3311147754694929,0.5408257208809255,0.8856916209526255,0.19041478916475435,-0.17536445656134791,0.6075219686065336,-0.04872556488836026,0.13848735313180877,0.42935643731644646,-0.17387522566290461,0.2207232566256257,-0.1365154760523328,0.24962445792452542,-0.07436164269406567,0.2209925867232968,-0.13789328086193622,0.23940025837399956,-0.12768315343035477,0.24263820914727047,-0.10525727116646119,0.040289934516128834,0.006715083949145233
feature_110,0.0037209899148431336,-0.043213124446763514,0.006927026721382692,0.14708682738878215,0.13734527261648485,0.004083246527533317,0.009832752505790071,-0.00023503177059273187,0.004342959350761267,0.020148111057321772,0.03519067346974931,0.1434978731141109,0.1405385375080863,0.03378216400134401,0.04779694472595231,0.07410651440246006,0.08404081410581953,0.12333062230550532,0.12402915593986785,0.023355908012653668,0.028388741657357715,0.07679624902090006,0.07261049251823506,0.03537556927196151,0.04674123851528576,0.060538900973245054,0.057617838827994546,0.07628864994885344,0.07477035070379769,0.013992926071944873,0.023265101048046077,0.052902538090486596,0.05245054847384725,0.02417900187727379,0.026714800647439,0.04334958891881746,0.050822904138255375,0.046978328604863465,0.0579192052425284,0.010291498089157991,0.011088496839610081,0.0017342933041344585,0.007307251092590861,-0.18374556080663,0.16610794048100241,0.09397016295522538,0.4710699054197274,0.1472828047482811,0.047584113232878915,0.17855714744185,0.12410790543884034,0.08167026715196694,-0.0014452383544333262,-0.031137129920929346,-0.020990865393783784,0.1778458151563488,0.07870818572688677,0.031219546546430263,0.03442652741449012,0.05718060037713637,0.08139708216405409,0.06361814755508537,0.09291670402125532,0.09627384207690563,0.03648894609346576,0.036932458111531945,-0.02517894872898273,-0.1179384283910583,-0.11414402427200916,-0.07010613847265705,-0.06985998915732884,0.16435536404541523,0.04593499585811924,0.15388768579809953,0.053952085303717506,-0.026560416698839105,0.00263540059811178,-0.03530427528969784,-0.02866538587068229,-0.033371833728674645,0.05694331749970489,-0.018058340944524083,0.020268545147419898,-0.010920142192706333,-0.018279924551851193,0.013933043451211916,0.8219102799511159,0.20616014450184225,0.919576046899343,0.6870033130637363,0.3705628430361627,0.47801229840081555,0.46245321623020447,0.10842089505731939,0.5676787325764561,0.4462302307399756,0.233503199838183,0.17431690904348482,0.8040319311904828,0.2294760280819949,0.9132940990364308,0.7192849549193171,0.3909427408523957,0.4621688343419725,0.4391410276225964,0.1223192625457865,0.5701192919790548,0.4487369215753193,0.23641700609812172,0.165906630069745,0.8362050897117592,0.3311147754694929,1.0,0.8468535466583925,0.5198373722403651,0.47229271143810553,0.46879845194001774,0.16724296683973883,0.6049708946987892,0.5193104508906982,0.3158392615971744,0.1789185545344929,0.13676193524952457,-0.019791586553214432,0.18816422860168264,0.08942949854078867,0.15442025912077223,0.027957646411553166,0.17881825537268053,0.06424569508103879,0.19052228991455247,0.08965694187122891,0.0061259579387230945,0.0005612038806220141
feature_111,0.01765591466567673,-0.049398827863134924,0.0103757603058147,0.2095076156499805,0.21798835280890627,0.021635044168506527,0.02801088779755302,0.014748565410051902,0.019050534811385897,0.048801524765866106,0.06451037764344092,0.21052315137309088,0.23190262757896268,0.07418864341179812,0.0952132101589978,0.12886061292156425,0.14862888816080208,0.18774551918722646,0.20830766443391638,0.04314579402280319,0.04899087442335088,0.10204557533802343,0.10347091493439156,0.054718779759154214,0.06633163291663095,0.08001683115991669,0.08059754503766961,0.09692103425201909,0.100796472637767,0.023444011196627795,0.03665854123344288,0.06897615119102783,0.07401010405106173,0.03457557367631456,0.042593767829475215,0.055172611211438766,0.06987494728968978,0.05732199352947977,0.07719366122220377,0.026191665480979044,0.027367967949695125,0.00893294083968409,0.016883243050181518,-0.24740360958326188,0.20102221190536865,0.06584375584661123,0.3645699160721196,0.042755543478860965,0.06617281482957485,0.21709470968863995,0.16923684815279,0.1305009724797209,0.006821041091361919,-0.026601221357106575,-0.07538752579278188,0.21631601679563653,0.08028162123388008,0.012485310269646659,0.04303575682875943,0.030662870343176378,0.055318523300738665,0.06488768223316466,0.0985198894431424,0.10208641643022459,0.05545126911011037,0.05612350721528347,0.034135192100666976,-0.06553568815599942,-0.06025677310133379,-0.028139911187969296,-0.027819782805781502,0.2459251355646824,0.09506381888558973,0.259992903577156,0.03616131272750147,-0.039218286250992836,0.002239824191230454,-0.044377840603020455,-0.04156785686376333,-0.03193607992006856,0.04305440669023207,-0.027256369372785562,0.018169750814669542,-0.014485767250789724,-0.02806393842858496,0.016158876349032528,0.6541459267449083,0.3288324878284001,0.7677761872544243,0.7873889274563483,0.4961703741752434,0.41294131923068395,0.2890668225217604,0.1830121879267669,0.41268627746758035,0.48772275359700834,0.3102697314576819,0.08450352792895188,0.6452444326822722,0.360874383057375,0.7677724216802325,0.8367938546923316,0.5332970539933478,0.39917656520794187,0.26939799188074337,0.2062413317019797,0.417941810553782,0.4975594259231527,0.31376385226095727,0.07816477778620043,0.6801424463061464,0.5408257208809255,0.8468535466583925,1.0,0.7287192421216906,0.41051549591917963,0.2954044849912566,0.3014999082503841,0.4472824109672092,0.5864813274842883,0.43738184440688205,0.0911485902037025,0.1532456496919007,-0.06452944836613171,0.2179287294112758,0.06875953103482214,0.16652441580640076,-0.02925075609045028,0.1906787824308105,0.0037318466636376475,0.21197740850655095,0.0507761017171916,0.020569666675557798,0.0018349891768053956
feature_112,0.03456623346321901,-0.05645197092198695,0.01949477934441055,0.34669175084063264,0.3755047436197655,0.04909824015021273,0.05149266231725322,0.03804798052863732,0.03784342204087995,0.09428003084528046,0.10205040383354229,0.3519696156680983,0.3997964820684031,0.14260703321246995,0.16341979961211656,0.23149735918183237,0.24387315676994456,0.3202234912746965,0.36474401598426215,0.07580986749511298,0.07909139846146704,0.14367758447148377,0.15145473909602733,0.08855893718033807,0.09416365669661067,0.10424442101901749,0.10769537969874164,0.12720087931804983,0.13678096591620748,0.04013467294525124,0.0523744312177189,0.08980675687464053,0.09918244813533107,0.052219865200436484,0.06155902001048765,0.06397770383076397,0.07966832753219076,0.06607410087473208,0.0944371932375252,0.05457434975406838,0.0537639606000322,0.01910627286500492,0.026722012531495958,-0.3789371577585203,0.27974471302093984,0.026377036625454115,0.17594935329770442,-0.15197332506347708,0.09958366197263621,0.29795459383732414,0.24614362644682894,0.20377062976216476,0.014612407131473104,-0.028081808374046585,-0.20595049542671298,0.28151055348985904,0.04854891474096309,-0.008968376404387248,0.04756103339167673,-0.004856690871200521,3.169519260120301e-05,0.018942924785039693,0.08452759942036656,0.08802503843892649,0.0707453121617333,0.07187062314313235,0.10661951637205241,0.01890284559780039,0.025169210100550014,0.03086263493474681,0.031306106899457925,0.4225406303604785,0.19817876985584088,0.46406181360954507,0.006279718175026205,-0.05871160637905889,-0.01656198557723732,-0.04591813462846926,-0.061721009403980495,-0.01980158763506224,0.01825372566156566,-0.04267653295109587,-0.002771356038989206,-0.02553570617218915,-0.045168640540316565,0.024513604689086102,0.3572639488026942,0.5070881985280363,0.4405485122607592,0.54291148671258,0.6178827219101445,0.2726904380994846,-0.021185501339432474,0.29877004370128907,0.09987899841250196,0.223044878145991,0.37676848174159927,-0.10000837514857708,0.36390243403393513,0.5561350440793988,0.46762317690014027,0.5819379749209229,0.680860009505994,0.2600465793210928,-0.03497184203669959,0.3381003756745356,0.11863652850291703,0.25201739929192274,0.39137993875100774,-0.10283770598869893,0.40577389911482215,0.8856916209526255,0.5198373722403651,0.7287192421216906,1.0,0.2772339459298196,-0.016224733768962326,0.5309253180151823,0.1310848006175228,0.32398861301918935,0.5843987394877865,-0.09079317887590026,0.21156340358947645,-0.11715707333522941,0.2631549054071218,-0.00970737831593654,0.21672813505413813,-0.10519950716244439,0.23809588054146377,-0.08614373478477177,0.24855881530107643,-0.05063467876221914,0.03833233503173807,0.0061816761044706445
feature_113,-0.03513193489295539,-0.028789049147795658,-0.004075266322934932,0.0837285636565904,0.01746090533283282,-0.014409122959277664,-0.012984001708842967,-0.01459528011611468,-0.013270885920005875,-0.006669948338259997,-0.008303215046959458,0.06563147803090108,-0.005818847933615741,0.005123193079602772,-0.007015449018847638,0.028922208167501417,-0.0020749810295811566,0.05142802196866372,-0.004121707266395238,-0.007165548241016358,-0.00945163013471165,0.015935569794470028,-0.003350018566516178,0.002677857307449098,-0.003675212469567167,0.013779641269312729,0.00020323903900619237,0.017044405113052864,0.0008301173641983182,0.00953830411364493,0.00352026405370269,0.020004053505579135,0.00040383283528154024,0.016668964168612275,0.004263858908452632,0.02290582207924609,0.006149087559201772,0.02160510354909804,0.005649628352676309,-0.015382409333821337,-0.013186421351538588,0.0030323904485811447,0.0009490510612879684,-0.164036139892282,0.1922577929287231,0.18698442990492825,0.5376856340971738,0.2285688179661922,0.07085104129167459,0.22041159890623066,0.12709254757318436,0.060921206778243704,0.022062701247914127,-0.022634717434197506,-0.04487603331828029,0.04716523856999726,-0.16324730608137827,0.02744260369640469,0.0024102250083701047,0.017308845430321712,0.014549765738671182,0.011117010247014752,0.2700293859823353,0.2754175166350976,0.22657444655875708,0.22776125666827252,0.4286181542801059,0.27293219098244237,0.2659359432704726,0.3098680130575661,0.3091737244568561,0.09331811918423874,-0.05628452712734979,0.015369635865539508,-0.04843031100275608,-0.008804187093886128,-0.03245166035368464,-0.026101459836427615,-0.013742596217536202,-0.22343383648626686,-0.024221978245349607,-0.007581749059336065,-0.01820077555451208,-0.013918141022576571,-0.010173965620966308,-0.11236349807140715,0.5655136649782423,0.10638087623040146,0.42349115551983946,0.33321238540995646,0.18457232578928728,0.9923272145216657,0.317601021643733,0.04967371266615781,0.2309357163613438,0.1850951143420244,0.09964715477564046,0.6407535217220242,0.5912232264489597,0.11087042752022133,0.448315878108136,0.3512379275375009,0.19272495275880772,0.9871726827421189,0.32999019436699034,0.05453961588593279,0.24648527255583738,0.19468826890221133,0.10377712931690493,0.6475837737216124,0.594619341170932,0.19041478916475435,0.47229271143810553,0.41051549591917963,0.2772339459298196,1.0,0.33421451583879075,0.09323716331567496,0.2587171996620439,0.22972062016158504,0.1519413858592285,0.6512901945634623,-0.0036071846389567775,-0.31893071877759505,0.03480301412983052,-0.21767040771258003,0.00495740344672046,-0.3247715992431263,0.026969307707382897,-0.2803742417022418,0.03664882827234275,-0.2360086616135713,-0.031551616393261143,0.002388855273050628
feature_114,-0.09502723477043531,0.05191231430365716,0.004410901736638692,-0.11444282057770183,-0.16363688154730643,-0.012978162965391232,-0.006166764502651546,-0.01852149787602188,-0.01191539279399372,-0.04359335567216305,-0.03182144560623412,-0.16022994869377596,-0.20406414389422173,-0.06735220472579077,-0.06869129816390675,-0.10657292824727205,-0.10566547513513862,-0.13818379148397042,-0.1832029291108281,-0.02177554021708079,-0.024021511253537534,-0.004707678459719622,-0.016604913595803125,-0.02063391230131232,-0.01839718488871412,-0.003305769716936695,-0.01255551509755897,0.006399704235462651,-0.004639545559375416,-0.024281929182014616,-0.018129201387693014,-0.016203537141349426,-0.015499862303631023,-0.022151514239141454,-0.021957514872116977,-0.011814722200710398,-0.0102895122387148,-0.003246402339201832,-0.004678902337139395,-0.008627570791839477,-0.010095096884714778,-0.013961472445575038,-0.008333880107145726,0.3240722031513194,-0.2196212608605578,0.09588705105165835,0.3846060727799702,0.5927501271256495,0.009346390247509407,-0.11729624806932809,-0.09924713702513782,-0.09513118124224167,0.0820638943183196,0.07232627068379599,0.10884643814839459,-0.16301701392730156,0.12049183972056873,0.029996042279613545,0.01541561711066902,0.05238469022082024,0.06298716600337717,0.05136017728440533,0.10490412619879042,0.10516811940563485,0.03585775027602975,0.03522829913782461,-0.05355386793215586,-0.13861913510954663,-0.13893305434272174,-0.08001420322521985,-0.07983172338540577,-0.15252197998925573,0.03452883907203403,-0.21238402777534302,0.022604808668414324,-0.0033424862310462104,-0.0010310226240889675,-0.005877634241532684,-0.004746125062753227,-0.003419613670228195,0.020149089413831117,-0.01625500720563762,-0.006427371134816709,-0.013652538438149212,-0.02176256714555769,-0.022191481817036902,0.5998391835108886,-0.052189764000150594,0.4456082215820286,0.2971174778070019,0.06639144304910842,0.33747775482751735,0.9718072869617294,0.14697189898658208,0.8023910525986013,0.6093200225362435,0.311080845189574,0.6545091125525647,0.6001792514811979,-0.04371177126595886,0.4620512464043237,0.2819483756016613,0.06257923061254794,0.3164291205176737,0.9715373963804601,0.1510685619114475,0.8069843432151341,0.6007476036407131,0.3133915236907176,0.6445129669025,0.6373106221546696,-0.17536445656134791,0.46879845194001774,0.2954044849912566,-0.016224733768962326,0.33421451583879075,1.0,0.2012605752888191,0.8728555287976838,0.7124065901612451,0.4086382941354808,0.6461872877520621,-0.19839187730332006,0.10968262002779786,-0.15442841613143554,0.17584939246424586,-0.1813085266154934,0.14704071541392624,-0.1758296565644047,0.1717201789246564,-0.1593488177737186,0.1857733210129861,-0.09699983182041035,-0.00498636368034103
feature_115,-0.028937679767887872,0.06128936975719401,0.02063362672206367,0.16752161241228203,0.15579965323820555,0.04657578296903742,0.04579010305036782,0.03783654403520258,0.03707070808286941,0.059716423028014665,0.055625815514050554,0.14699268022283207,0.15137607819441082,0.078819540783712,0.07677649973283855,0.11404797991290617,0.10196529047383504,0.14593350847142417,0.14035077236400256,0.056453094682950324,0.04890850712909547,0.10024865709590974,0.0938635176466407,0.06291813785369646,0.050384649671628506,0.07061176187309227,0.06262675082772466,0.08428069119201495,0.07783780699160912,0.016062801567325244,0.022892266739337926,0.043831948752225396,0.05163067851153301,0.02184860463499743,0.027433674020424653,0.026580417244580327,0.03268730207042269,0.027883855237269054,0.04196875118855903,0.0523471942148256,0.04601277763885615,0.008701001370730791,0.01534566120868519,0.031238730914196614,-0.06242946836903078,0.011084718871519227,0.04068704804432716,0.1132345922550294,0.09289710442240971,0.084265973023431,0.07934896116170695,0.0639044361286342,0.12238028756955421,0.09532003655251145,-0.15664252627000894,-0.01416172960212206,0.09030830182406237,-0.043664554264750355,0.0039575468858618615,-0.04456986457722307,-0.044563632696139804,-0.027884129696704257,0.07160671329710197,0.07205519834707007,0.06845787634264873,0.06793915947259405,0.1307457449197852,0.06909954078306318,0.07437042304041083,0.06885097080704203,0.06980832087823077,0.21317552958882105,0.28552867025893663,0.20159264264508614,-0.006196120927846991,-0.04499380254732978,-0.018899428529936566,-0.032202199867788016,-0.042459522483457204,-0.006831548079307,-0.012653449503490023,-0.09533484119968472,-0.03650445609442635,-0.0579390706129564,-0.09057576072353467,-0.013677639284375835,0.08086483692105763,0.35578896177367186,0.12856323032273584,0.22017592036116992,0.3173996555346548,0.08867884059548406,0.18060943581476593,0.5828739180522662,0.24401428089317012,0.3496681791066705,0.5245305679382435,0.18242775872231154,0.0896072375723959,0.39799155097181577,0.15590984278935144,0.24293655612705983,0.36106932358972854,0.08186327054421055,0.19310777469111917,0.6817933633326166,0.2747313757348242,0.40679257214191256,0.5674734292435942,0.1823617445519004,0.10905058431038603,0.6075219686065336,0.16724296683973883,0.3014999082503841,0.5309253180151823,0.09323716331567496,0.2012605752888191,1.0,0.31280157789084423,0.5052667322472528,0.8153221651079169,0.17930235378876758,-0.0949429858172335,-0.07582033644202968,-0.05242662802784555,0.018240369647115725,-0.08978389317492305,-0.06916830797576595,-0.08768498893349529,-0.05303433830811008,-0.07240324456969013,-0.02041518988092104,-0.029639461610707504,0.001655763974181987
feature_116,-0.07396819506283116,0.052443643575513524,0.005761408206489664,-0.06769220305757194,-0.09992619748172452,0.001030274794387827,0.008792366080664145,-0.004365300363659111,0.002861065552470109,-0.01825267463608215,-0.0017451782192132441,-0.10740903397218812,-0.12876210675387215,-0.03751947365944665,-0.028609658279975796,-0.06476262442126354,-0.05258586105451022,-0.0884230072519612,-0.1127059032365906,-0.006129086870693126,-0.00505017780027219,0.017121457003756654,0.00997532752770601,-0.005735186620749125,0.0011042588391678117,0.012679170514867874,0.007331253314352587,0.025219737812370194,0.01934787948060795,-0.012491458332626987,-0.001158719235850719,0.00028678428182675773,0.006445277311001451,-0.010869146889446223,-0.0051565480192371765,0.0008780634186508414,0.010006181782465923,0.00877295834905575,0.016215285879357853,0.0027058264699759017,0.0018686254026594466,-0.007236272232406579,0.0007713984002352608,0.2853632584563644,-0.20698536139742696,0.06740623685112954,0.3338515672192199,0.517188190229074,0.016551384225322027,-0.09384192144918113,-0.07339173803340446,-0.06710681017238838,0.08726222062224959,0.08013310564096557,0.08181426098758995,-0.12289914573853,0.1697916327252626,0.01168283906427464,0.02370542625222773,0.04094603494473757,0.07011311587363947,0.05908382242403043,0.09793767731647468,0.09857293262820606,0.03865523657864491,0.03771807623946902,-0.033687404692048374,-0.12437959539227292,-0.11958021119595523,-0.07571885711177374,-0.07498522220228479,-0.09367138697668939,0.0883529468638015,-0.1333819279429329,0.04666709440911828,-0.009151675774234086,0.017348183575179935,-0.005735147499379396,-0.00942022474014355,0.0069375545329556036,0.046129858560461444,-0.024993704703403927,0.01851349157500562,-0.012659494509610934,-0.03326585911469489,-0.008075136222000205,0.5286291506310709,0.02079612626010792,0.5689750644507803,0.41981414925503985,0.1578686305116587,0.2639095991064929,0.8509300988867576,0.2141435005121058,0.9251016319154839,0.7354392514347122,0.40461830669704135,0.52290366027986,0.5191826628711927,0.03276660633011159,0.5784512277630304,0.3986678063362062,0.1558806679881091,0.2468848491582312,0.8418263627332124,0.22570097625839558,0.9223101540669902,0.7283967566881151,0.41111966673680606,0.5122392378627475,0.5645249244333144,-0.04872556488836026,0.6049708946987892,0.4472824109672092,0.1310848006175228,0.2587171996620439,0.8728555287976838,0.31280157789084423,1.0,0.8609970224922195,0.5452978706975784,0.5181064634587546,-0.18983235553167016,0.07537907839408896,-0.11663527518828423,0.21634530104384833,-0.161913784415542,0.1383829268715459,-0.14990179238453594,0.1817896597662988,-0.12554373089314688,0.21622497367075355,-0.07589019504836785,-0.004761913224137212
feature_117,-0.058483541123618664,0.05356063635850765,0.009918393883197704,-0.005909324148885361,-0.02629104253821481,0.018112338657210004,0.025747294918791453,0.011272872555765381,0.018059310290258344,0.008980028245764571,0.024727628984897814,-0.04226874118189559,-0.04712412672767231,-0.001128207930957104,0.012168434755544157,-0.009213651799326563,0.009297883861968606,-0.025255343071217316,-0.03423778163080873,0.013677964531360115,0.015192188944352833,0.042229209141550615,0.03813938813471119,0.014123471187369898,0.019120670159159872,0.03332095946811793,0.03001306675822868,0.046302197137410746,0.04365554134361792,-0.0019494455072758645,0.012256669027831485,0.016010753378819582,0.026336647774354793,-0.0003126854513734551,0.009826240584466963,0.013724646668483928,0.02875691495151933,0.01971978211821945,0.03468203398902798,0.018754471321349657,0.017687388492435816,-0.0004654770904966854,0.009382305096816205,0.2257847332025959,-0.1805545472529556,0.04471667304481042,0.25901214452421634,0.4176628282685385,0.03853966251197978,-0.04960549562106321,-0.030106162284751332,-0.025760478052587774,0.10519312360978185,0.09406963003243385,0.023564940236871505,-0.0926803181904123,0.18024059181435567,-0.009322001273917885,0.03161282591772844,0.011681238945516943,0.04180495051943821,0.06028935888464459,0.10741088854919094,0.10838148409200812,0.05843872121807828,0.05755253617981567,0.03299407583090215,-0.06576788995193315,-0.05951057859933181,-0.02557563970757909,-0.02465769819784114,-0.013837680766282744,0.15020009419929248,-0.038762831140346524,0.03374880223380693,-0.018796919586335063,0.013908053756168189,-0.012040752417711097,-0.019767747992596216,0.004250659532593477,0.029849516471236737,-0.04306106331940447,0.007387260542942271,-0.0252745113036055,-0.059636795327058095,-0.007904289771857916,0.4213702482163099,0.1219174517302811,0.47989016881748003,0.5196490124275398,0.2658955045208459,0.2325675304287302,0.6897055938824493,0.32082162942066444,0.7836450013332433,0.8306684088245533,0.5240553010307316,0.4513667327048073,0.4168104766522183,0.1415356406904551,0.49175941548860497,0.501305146040486,0.27369706291415347,0.21711597429261945,0.6870159131002542,0.3520442027979799,0.789253293565476,0.8393310393168675,0.5454093940988968,0.4427108552731723,0.4579363711794804,0.13848735313180877,0.5193104508906982,0.5864813274842883,0.32398861301918935,0.22972062016158504,0.7124065901612451,0.5052667322472528,0.8609970224922195,1.0,0.7394397205175858,0.44760867373610713,-0.18081377950712157,0.02001484633065209,-0.09552676455443676,0.20129158702261693,-0.15875714635239954,0.0734305434140695,-0.14840931669435084,0.11441388846338911,-0.11398640619689923,0.1768945346015007,-0.05999020461838122,-0.0035234501894918276
feature_118,-0.03674569454290394,0.04830552646584236,0.01734927895409558,0.09566723971357866,0.08498983319586415,0.03879816595798356,0.042151800228476095,0.030368263429793447,0.03330865128248349,0.04393573280737435,0.04992861690523019,0.0702666485362738,0.0770710556052067,0.05068950613879148,0.05821315487644458,0.06836488509312971,0.07373031715029817,0.08087720531897379,0.08326813024025467,0.04052238057434312,0.03880643790278169,0.07979064010608057,0.07723976553666366,0.043910428832161744,0.041142545243775405,0.05493520974130523,0.05190721940853404,0.0745060407256774,0.07341198644037572,0.011382582661222537,0.021988099344940386,0.03626714276773117,0.046279555851849945,0.014268135518737167,0.02302055082104488,0.021969541600136,0.03393315689910664,0.029839482856855074,0.047909653675865714,0.040911688488776875,0.03800647945854166,0.006492151946794765,0.014655393755215965,0.10262546589303256,-0.10855370548160909,0.019924191191391317,0.1255213994831352,0.23264073962098605,0.07183450032255666,0.02803127219533541,0.03658652158122161,0.031712582361474645,0.12021235908568907,0.09538414586544046,-0.0843728082691196,-0.03723140256792959,0.1492114044348759,-0.03303362781499061,0.0323984611078818,-0.026152196721552015,-0.015739451397630395,0.01085954813606726,0.09275444956816135,0.09365022771426648,0.06951287535305725,0.06891277287362592,0.10265330124262981,0.019543251430809174,0.02547372106272209,0.03757602682944762,0.03853167783191307,0.11829195758483488,0.22842330579091125,0.10647528010937717,0.008288714276362883,-0.03542226610366885,-0.008727406575513862,-0.027401772599676792,-0.04068654984417041,-0.002856064629122526,-0.006183503210736428,-0.0822359949407278,-0.041889375203316995,-0.07184067564528557,-0.12248007287345403,-0.0148539444808254,0.2193322701454001,0.26982911027314566,0.2743900394803096,0.3529390627128272,0.39239687519815414,0.1501650666443267,0.38477756647524564,0.4847656134396363,0.4665810676471092,0.5624693104195423,0.6700885187472913,0.2919199864644623,0.22333826222810982,0.3039537043235794,0.29742527353926385,0.36421060438514186,0.42618541087664163,0.1396696053651991,0.39499044108513354,0.5658302862776433,0.5054897356458103,0.6331983801228159,0.7341541673501543,0.28910471660354914,0.25064576975604375,0.42935643731644646,0.3158392615971744,0.43738184440688205,0.5843987394877865,0.1519413858592285,0.4086382941354808,0.8153221651079169,0.5452978706975784,0.7394397205175858,1.0,0.2895477527210332,-0.12869691547904435,-0.040197022231079946,-0.05916928740254562,0.12012147896670776,-0.11749591428494746,-0.014822160860999476,-0.11216038559984022,0.013094142661142805,-0.08801206080677904,0.06558274893196817,-0.0376493089909476,0.0003181058778057628
